# x y rho
0.05 0.05 0.2000024617
0.15 0.05 0.2000024493
0.25 0.05 0.200002423
0.35 0.05 0.2000023831
0.45 0.05 0.2000023297
0.55 0.05 0.2000022634
0.65 0.05 0.2000021848
0.75 0.05 0.2000020943
0.85 0.05 0.2000019929
0.95 0.05 0.2000018813
1.05 0.05 0.2000017604
1.15 0.05 0.2000016312
1.25 0.05 0.2000014947
1.35 0.05 0.2000013522
1.45 0.05 0.2000012048
1.55 0.05 0.2000010538
1.65 0.05 0.2000009004
1.75 0.05 0.200000746
1.85 0.05 0.200000592
1.95 0.05 0.2000004397
2.05 0.05 0.2000002904
2.15 0.05 0.2000001457
2.25 0.05 0.2000000069
2.35 0.05 0.1999998754
2.45 0.05 0.1999997524
2.55 0.05 0.1999996393
2.65 0.05 0.1999995375
2.75 0.05 0.199999448
2.85 0.05 0.199999372
2.95 0.05 0.1999993106
3.05 0.05 0.1999992649
3.15 0.05 0.1999992358
3.25 0.05 0.199999224
3.35 0.05 0.1999992304
3.45 0.05 0.1999992555
3.55 0.05 0.1999992999
3.65 0.05 0.1999993641
3.75 0.05 0.1999994482
3.85 0.05 0.1999995526
3.95 0.05 0.1999996773
4.05 0.05 0.1999998221
4.15 0.05 0.199999987
4.25 0.05 0.2000001715
4.35 0.05 0.2000003754
4.45 0.05 0.200000598
4.55 0.05 0.2000008386
4.65 0.05 0.2000010965
4.75 0.05 0.2000013707
4.85 0.05 0.2000016602
4.95 0.05 0.200001964
5.05 0.05 0.2000022807
5.15 0.05 0.200002609
5.25 0.05 0.2000029477
5.35 0.05 0.2000032951
5.45 0.05 0.2000036497
5.55 0.05 0.2000040099
5.65 0.05 0.2000043741
5.75 0.05 0.2000047405
5.85 0.05 0.2000051074
5.95 0.05 0.200005473
6.05 0.05 0.2000058356
6.15 0.05 0.2000061933
6.25 0.05 0.2000065445
6.35 0.05 0.2000068872
6.45 0.05 0.2000072199
6.55 0.05 0.2000075408
6.65 0.05 0.2000078483
6.75 0.05 0.2000081408
6.85 0.05 0.2000084167
6.95 0.05 0.2000086748
7.05 0.05 0.2000089135
7.15 0.05 0.2000091318
7.25 0.05 0.2000093284
7.35 0.05 0.2000095022
7.45 0.05 0.2000096525
7.55 0.05 0.2000097783
7.65 0.05 0.200009879
7.75 0.05 0.2000099541
7.85 0.05 0.2000100032
7.95 0.05 0.2000100259
8.05 0.05 0.2000100222
8.15 0.05 0.2000099921
8.25 0.05 0.2000099358
8.35 0.05 0.2000098534
8.45 0.05 0.2000097455
8.55 0.05 0.2000096126
8.65 0.05 0.2000094554
8.75 0.05 0.2000092747
8.85 0.05 0.2000090715
8.95 0.05 0.2000088467
9.05 0.05 0.2000086017
9.15 0.05 0.2000083375
9.25 0.05 0.2000080557
9.35 0.05 0.2000077576
9.45 0.05 0.2000074448
9.55 0.05 0.2000071188
9.65 0.05 0.2000067813
9.75 0.05 0.200006434
9.85 0.05 0.2000060787
9.95 0.05 0.2000057171
10.05 0.05 0.2000053509
10.15 0.05 0.200004982
10.25 0.05 0.2000046121
10.35 0.05 0.200004243
10.45 0.05 0.2000038765
10.55 0.05 0.2000035143
10.65 0.05 0.200003158
10.75 0.05 0.2000028092
10.85 0.05 0.2000024695
10.95 0.05 0.2000021404
11.05 0.05 0.2000018232
11.15 0.05 0.2000015193
11.25 0.05 0.2000012299
11.35 0.05 0.2000009561
11.45 0.05 0.2000006988
11.55 0.05 0.2000004591
11.65 0.05 0.2000002377
11.75 0.05 0.2000000352
11.85 0.05 0.1999998523
11.95 0.05 0.1999996892
12.05 0.05 0.1999995464
12.15 0.05 0.1999994239
12.25 0.05 0.1999993219
12.35 0.05 0.1999992403
12.45 0.05 0.1999991788
12.55 0.05 0.1999991372
12.65 0.05 0.199999115
12.75 0.05 0.1999991117
12.85 0.05 0.1999991266
12.95 0.05 0.199999159
13.05 0.05 0.199999208
13.15 0.05 0.1999992727
13.25 0.05 0.1999993521
13.35 0.05 0.1999994451
13.45 0.05 0.1999995505
13.55 0.05 0.1999996671
13.65 0.05 0.1999997936
13.75 0.05 0.1999999288
13.85 0.05 0.2000000712
13.95 0.05 0.2000002195
14.05 0.05 0.2000003723
14.15 0.05 0.2000005282
14.25 0.05 0.2000006859
14.35 0.05 0.2000008439
14.45 0.05 0.2000010008
14.55 0.05 0.2000011554
14.65 0.05 0.2000013063
14.75 0.05 0.2000014523
14.85 0.05 0.2000015922
14.95 0.05 0.2000017249
15.05 0.05 0.2000018493
15.15 0.05 0.2000019643
15.25 0.05 0.2000020692
15.35 0.05 0.200002163
15.45 0.05 0.200002245
15.55 0.05 0.2000023147
15.65 0.05 0.2000023714
15.75 0.05 0.2000024147
15.85 0.05 0.2000024443
15.95 0.05 0.20000246
16.05 0.05 0.2000024617
16.15 0.05 0.2000024493
16.25 0.05 0.200002423
16.35 0.05 0.2000023831
16.45 0.05 0.2000023297
16.55 0.05 0.2000022634
16.65 0.05 0.2000021848
16.75 0.05 0.2000020943
16.85 0.05 0.2000019929
16.95 0.05 0.2000018813
17.05 0.05 0.2000017604
17.15 0.05 0.2000016312
17.25 0.05 0.2000014947
17.35 0.05 0.2000013522
17.45 0.05 0.2000012048
17.55 0.05 0.2000010538
17.65 0.05 0.2000009004
17.75 0.05 0.200000746
17.85 0.05 0.200000592
17.95 0.05 0.2000004397
18.05 0.05 0.2000002904
18.15 0.05 0.2000001457
18.25 0.05 0.2000000069
18.35 0.05 0.1999998754
18.45 0.05 0.1999997524
18.55 0.05 0.1999996393
18.65 0.05 0.1999995375
18.75 0.05 0.199999448
18.85 0.05 0.199999372
18.95 0.05 0.1999993106
19.05 0.05 0.1999992649
19.15 0.05 0.1999992358
19.25 0.05 0.199999224
19.35 0.05 0.1999992304
19.45 0.05 0.1999992555
19.55 0.05 0.1999992999
19.65 0.05 0.1999993641
19.75 0.05 0.1999994482
19.85 0.05 0.1999995526
19.95 0.05 0.1999996773
20.05 0.05 0.1999998221
20.15 0.05 0.199999987
20.25 0.05 0.2000001715
20.35 0.05 0.2000003754
20.45 0.05 0.200000598
20.55 0.05 0.2000008386
20.65 0.05 0.2000010965
20.75 0.05 0.2000013707
20.85 0.05 0.2000016602
20.95 0.05 0.200001964
21.05 0.05 0.2000022807
21.15 0.05 0.200002609
21.25 0.05 0.2000029477
21.35 0.05 0.2000032951
21.45 0.05 0.2000036497
21.55 0.05 0.2000040099
21.65 0.05 0.2000043741
21.75 0.05 0.2000047405
21.85 0.05 0.2000051074
21.95 0.05 0.200005473
22.05 0.05 0.2000058356
22.15 0.05 0.2000061933
22.25 0.05 0.2000065445
22.35 0.05 0.2000068872
22.45 0.05 0.2000072199
22.55 0.05 0.2000075408
22.65 0.05 0.2000078483
22.75 0.05 0.2000081408
22.85 0.05 0.2000084167
22.95 0.05 0.2000086748
23.05 0.05 0.2000089135
23.15 0.05 0.2000091318
23.25 0.05 0.2000093284
23.35 0.05 0.2000095022
23.45 0.05 0.2000096525
23.55 0.05 0.2000097783
23.65 0.05 0.200009879
23.75 0.05 0.2000099541
23.85 0.05 0.2000100032
23.95 0.05 0.2000100259
24.05 0.05 0.2000100222
24.15 0.05 0.2000099921
24.25 0.05 0.2000099358
24.35 0.05 0.2000098534
24.45 0.05 0.2000097455
24.55 0.05 0.2000096126
24.65 0.05 0.2000094554
24.75 0.05 0.2000092747
24.85 0.05 0.2000090715
24.95 0.05 0.2000088467
25.05 0.05 0.2000086017
25.15 0.05 0.2000083375
25.25 0.05 0.2000080557
25.35 0.05 0.2000077576
25.45 0.05 0.2000074448
25.55 0.05 0.2000071188
25.65 0.05 0.2000067813
25.75 0.05 0.200006434
25.85 0.05 0.2000060787
25.95 0.05 0.2000057171
26.05 0.05 0.2000053509
26.15 0.05 0.200004982
26.25 0.05 0.2000046121
26.35 0.05 0.200004243
26.45 0.05 0.2000038765
26.55 0.05 0.2000035143
26.65 0.05 0.200003158
26.75 0.05 0.2000028092
26.85 0.05 0.2000024695
26.95 0.05 0.2000021404
27.05 0.05 0.2000018232
27.15 0.05 0.2000015193
27.25 0.05 0.2000012299
27.35 0.05 0.2000009561
27.45 0.05 0.2000006988
27.55 0.05 0.2000004591
27.65 0.05 0.2000002377
27.75 0.05 0.2000000352
27.85 0.05 0.1999998523
27.95 0.05 0.1999996892
28.05 0.05 0.1999995464
28.15 0.05 0.1999994239
28.25 0.05 0.1999993219
28.35 0.05 0.1999992403
28.45 0.05 0.1999991788
28.55 0.05 0.1999991372
28.65 0.05 0.199999115
28.75 0.05 0.1999991117
28.85 0.05 0.1999991266
28.95 0.05 0.199999159
29.05 0.05 0.199999208
29.15 0.05 0.1999992727
29.25 0.05 0.1999993521
29.35 0.05 0.1999994451
29.45 0.05 0.1999995505
29.55 0.05 0.1999996671
29.65 0.05 0.1999997936
29.75 0.05 0.1999999288
29.85 0.05 0.2000000712
29.95 0.05 0.2000002195
30.05 0.05 0.2000003723
30.15 0.05 0.2000005282
30.25 0.05 0.2000006859
30.35 0.05 0.2000008439
30.45 0.05 0.2000010008
30.55 0.05 0.2000011554
30.65 0.05 0.2000013063
30.75 0.05 0.2000014523
30.85 0.05 0.2000015922
30.95 0.05 0.2000017249
31.05 0.05 0.2000018493
31.15 0.05 0.2000019643
31.25 0.05 0.2000020692
31.35 0.05 0.200002163
31.45 0.05 0.200002245
31.55 0.05 0.2000023147
